都道府県,市区町村,店舗名・施設名,分類,関連リンク1タイトル,関連リンク1URL,関連リンク2タイトル,関連リンク2URL,関連リンク3タイトル,関連リンク3URL,説明・狙い目,公式サイト,Googleマップ,雰囲気,公式検索,地図検索名,参照
東京都,稲城市,南多摩水再生センター,上下水道,,,,,,,"予約見学。処理施設内部を見学可能。
狙い目：処理の順序と設備の配置を結び付けて見る。見学用の解説と、実際に水やごみが流れる経路の対応が狙い目。",https://www.gesui.metro.tokyo.lg.jp/business/b4/guide/sise-list/04-04/,https://www.google.com/maps/search/?api=1&query=%E5%8D%97%E5%A4%9A%E6%91%A9%E6%B0%B4%E5%86%8D%E7%94%9F%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%20%E6%9D%B1%E4%BA%AC%E9%83%BD%20%E7%A8%B2%E5%9F%8E%E5%B8%82,見学可能な公的建築,,,公式サイト：https://www.gesui.metro.tokyo.lg.jp/business/b4/guide/sise-list/04-04/
東京都,国立市,北多摩二号水再生センター,上下水道,,,,,,,"予約見学。多摩地域の公共下水処理施設。
狙い目：処理の順序と設備の配置を結び付けて見る。見学用の解説と、実際に水やごみが流れる経路の対応が狙い目。",,https://www.google.com/maps/search/?api=1&query=%E5%8C%97%E5%A4%9A%E6%91%A9%E4%BA%8C%E5%8F%B7%E6%B0%B4%E5%86%8D%E7%94%9F%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%20%E6%9D%B1%E4%BA%AC%E9%83%BD%20%E5%9B%BD%E7%AB%8B%E5%B8%82,見学可能な公的建築,,,
東京都,日野市,浅川水再生センター,上下水道,,,,,,,"予約見学。水処理設備を実地見学できる。
狙い目：処理の順序と設備の配置を結び付けて見る。見学用の解説と、実際に水やごみが流れる経路の対応が狙い目。",https://www.gesui.metro.tokyo.lg.jp/business/b4/guide/sise-list/04-05/index.html,https://www.google.com/maps/search/?api=1&query=%E6%B5%85%E5%B7%9D%E6%B0%B4%E5%86%8D%E7%94%9F%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%20%E6%9D%B1%E4%BA%AC%E9%83%BD%20%E6%97%A5%E9%87%8E%E5%B8%82,見学可能な公的建築,,,公式サイト：https://www.gesui.metro.tokyo.lg.jp/business/b4/guide/sise-list/04-05/index.html
東京都,大田区,多摩川清掃工場,ごみ・リサイクル,,,,,,,"見学。巨大な都市ごみ焼却施設。
狙い目：処理の順序と設備の配置を結び付けて見る。見学用の解説と、実際に水やごみが流れる経路の対応が狙い目。",http://www.union.tokyo23-seisou.lg.jp/kojo/tamagawa/index.html,https://www.google.com/maps/search/?api=1&query=%E5%A4%9A%E6%91%A9%E5%B7%9D%E6%B8%85%E6%8E%83%E5%B7%A5%E5%A0%B4%20%E6%9D%B1%E4%BA%AC%E9%83%BD%20%E5%A4%A7%E7%94%B0%E5%8C%BA,見学可能な公的建築,,,公式サイト：http://www.union.tokyo23-seisou.lg.jp/kojo/tamagawa/index.html
東京都,特別区,東京23区の清掃工場,ごみ・リサイクル,,,,,,,"施設ごと。複数の現役清掃工場を実際に見学できる公式索引。
狙い目：処理の順序と設備の配置を結び付けて見る。見学用の解説と、実際に水やごみが流れる経路の対応が狙い目。",http://www.union.tokyo23-seisou.lg.jp/kojo/nerima/,https://www.google.com/maps/search/?api=1&query=%E6%9D%B1%E4%BA%AC23%E5%8C%BA%E3%81%AE%E6%B8%85%E6%8E%83%E5%B7%A5%E5%A0%B4%20%E6%9D%B1%E4%BA%AC%E9%83%BD%20%E7%89%B9%E5%88%A5%E5%8C%BA,見学可能な公的建築,,,公式サイト：http://www.union.tokyo23-seisou.lg.jp/kojo/nerima/
埼玉県,春日部市,首都圏外郭放水路・庄和排水機場,ダム・河川,,,,,,,"見学会。巨大立坑と地下神殿状の調圧水槽を持つ国の治水施設。
狙い目：立坑や調圧水槽の大きさと、見学者の通る位置の関係を見たい。見学コース内から設備のスケールを捉える。",https://www.ktr.mlit.go.jp/edogawa/edogawa00233.html,https://www.google.com/maps/search/?api=1&query=%E9%A6%96%E9%83%BD%E5%9C%8F%E5%A4%96%E9%83%AD%E6%94%BE%E6%B0%B4%E8%B7%AF%E3%83%BB%E5%BA%84%E5%92%8C%E6%8E%92%E6%B0%B4%E6%A9%9F%E5%A0%B4%20%E5%9F%BC%E7%8E%89%E7%9C%8C%20%E6%98%A5%E6%97%A5%E9%83%A8%E5%B8%82,見学可能な公的建築,,,公式サイト：https://www.ktr.mlit.go.jp/edogawa/edogawa00233.html
沖縄県,宮古島市,地下ダム資料館,ダム・河川,宮古島３日目①貝と地下ダムの博物館,https://ameblo.jp/stitch-chacha/entry-12883426409.html,,,,,"一般入館。地中に造られた巨大ダムを解説する公的施設。
狙い目：地上からは見えないダムの仕組みを、地下水と地層の関係から読みたい。巨大インフラを室内で説明する方法が対象。",http://www.city.miyakojima.lg.jp/,https://www.google.com/maps/search/?api=1&query=%E5%9C%B0%E4%B8%8B%E3%83%80%E3%83%A0%E8%B3%87%E6%96%99%E9%A4%A8%20%E6%B2%96%E7%B8%84%E7%9C%8C%20%E5%AE%AE%E5%8F%A4%E5%B3%B6%E5%B8%82,見学可能な公的建築,,,公式サイト：http://www.city.miyakojima.lg.jp/
北海道,札幌市中央区,札幌市中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
青森県,青森市,青森市中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
青森県,八戸市,八戸市中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
岩手県,盛岡市,盛岡市中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
宮城県,仙台市若林区,仙台市中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
福島県,いわき市,いわき市中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
栃木県,宇都宮市,宇都宮市中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
埼玉県,さいたま市北区,さいたま市食肉中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
神奈川県,横浜市神奈川区,横浜市中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
神奈川県,川崎市宮前区,川崎市中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
静岡県,静岡市葵区,静岡市中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
静岡県,浜松市中央区,浜松市中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
新潟県,新潟市江南区,新潟市中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
石川県,金沢市,金沢市中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
福井県,福井市,福井市中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
岐阜県,岐阜市,岐阜市中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
愛知県,名古屋市熱田区,名古屋市中央卸売市場本場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
京都府,京都市下京区,京都市中央卸売市場第一市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
大阪府,茨木市,大阪府中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
大阪府,大阪市福島区,大阪市中央卸売市場本場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
兵庫県,神戸市兵庫区,神戸市中央卸売市場本場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
兵庫県,姫路市,姫路市中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
奈良県,大和郡山市,奈良県中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
和歌山県,和歌山市,和歌山市中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
岡山県,岡山市南区,岡山市中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
広島県,広島市西区,広島市中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
山口県,宇部市,宇部市中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
徳島県,徳島市,徳島市中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
香川県,高松市,高松市中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
愛媛県,松山市,松山市中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
高知県,高知市,高知市中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
福岡県,北九州市小倉北区,北九州市中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
福岡県,福岡市東区,福岡市中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
福岡県,久留米市,久留米市中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
長崎県,長崎市,長崎市中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
宮崎県,宮崎市,宮崎市中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
鹿児島県,鹿児島市,鹿児島市中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
沖縄県,糸満市,沖縄県中央卸売市場,市場・流通,,,,,,,産地から集まった青果・水産物等を卸売し、都市の食卓へ供給する現役市場。見学案内や見学者通路で、入荷・せり・仲卸・出荷の動線を確認する。,https://www.maff.go.jp/j/shokusan/sijyo/info/link.html,,,,,
大阪府,三島郡島本町,サントリー山崎蒸溜所,工場・製造,,,,,,,原料の仕込みから発酵・蒸留・熟成までを行う現役蒸溜所。見学では製造設備と品質管理の工程を確認する。,https://www.suntory.co.jp/factory/yamazaki/,,,,,
山梨県,北杜市,サントリー白州蒸溜所,工場・製造,,,,,,,水源と結び付いたウイスキー製造拠点。仕込み・蒸留・樽熟成の設備を見学できる予約制ツアー。,https://www.suntory.co.jp/factory/hakushu/,,,,,
愛知県,知多市,サントリー知多蒸溜所,工場・製造,,,,,,,グレーンウイスキーの蒸留・熟成を担う製造拠点。公開プログラムの実施状況を公式案内で確認する。,https://www.suntory.co.jp/factory/chita/,,,,,
神奈川県,横浜市鶴見区,キリンビール横浜工場,工場・製造,,,,,,,麦芽・仕込み・発酵・パッケージングまでのビール製造工程を見学できる現役工場。,https://www.kirin.co.jp/experience/factory/,,,,,
茨城県,取手市,キリンビール取手工場,工場・製造,,,,,,,大規模なビール製造ラインと品質管理を見学する予約制ツアー。,https://www.kirin.co.jp/experience/factory/,,,,,
兵庫県,神戸市北区,キリンビール神戸工場,工場・製造,,,,,,,原料から缶・瓶製品までの製造工程を現役設備で学べる工場見学。,https://www.kirin.co.jp/experience/factory/,,,,,
大阪府,吹田市,アサヒビール吹田工場,工場・製造,,,,,,,仕込み・発酵・ろ過・充填を行うビール工場。見学通路から製造設備と物流工程を確認する。,https://www.asahibeer.co.jp/brewery/,,,,,
福岡県,福岡市博多区,アサヒビール博多工場,工場・製造,,,,,,,都市圏へ製品を供給する現役ビール工場。製造工程と品質管理の展示・見学を行う。,https://www.asahibeer.co.jp/brewery/,,,,,
埼玉県,坂戸市,明治なるほどファクトリー坂戸,工場・製造,,,,,,,乳製品・菓子の製造工程を見学者通路から確認できる現役工場。,https://www.meiji.co.jp/learned/factory/,,,,,
茨城県,守谷市,明治なるほどファクトリー守谷,工場・製造,,,,,,,乳製品の原料処理・充填・衛生管理を学ぶ工場見学施設。,https://www.meiji.co.jp/learned/factory/,,,,,
愛知県,江南市,グリコピア・イースト,工場・製造,,,,,,,菓子の製造ラインと包装工程を見学できる予約制工場。,https://www.glico.com/jp/enjoy/experience/glicopiaeast/,,,,,
兵庫県,神戸市西区,グリコピア神戸,工場・製造,,,,,,,ポッキー等の製造工程を見学し、原料・成形・包装の流れを学べる。,https://www.glico.com/jp/enjoy/experience/glicopiakobe/,,,,,
北海道,千歳市,カルビー北海道工場,工場・製造,,,,,,,じゃがいもの加工・製造・包装を行う現役食品工場。見学受付状況を公式で確認する。,https://www.calbee.co.jp/factory/,,,,,
千葉県,野田市,キッコーマンもの知りしょうゆ館,工場・製造,,,,,,,しょうゆの仕込み・発酵・圧搾・充填を現役工場に併設した見学施設で学ぶ。,https://www.kikkoman.co.jp/enjoys/factory/noda/,,,,,
愛知県,豊田市,トヨタ会館・工場見学,工場・製造,,,,,,,自動車の開発・生産・品質管理を展示と工場見学で学ぶ。実際の製造ライン見学は予約制。,https://www.toyota.co.jp/jp/about_toyota/facility/toyota-kaikan/,,,,,
広島県,安芸郡府中町,マツダミュージアム,工場・製造,,,,,,,自動車工場に併設され、車両の組立工程や開発・物流の仕組みを見学できる。,https://www.mazda.com/ja/about/museum/,,,,,
神奈川県,海老名市,コカ・コーラ ボトラーズジャパン工場見学,工場・製造,,,,,,,飲料の調合・充填・検査・出荷を学ぶ工場見学プログラム。,https://www.ccbji.co.jp/plant/,,,,,
北海道,札幌市東区,サッポロビール北海道工場,工場・製造,,,,,,,麦芽からビールをつくり、缶・瓶へ詰めて出荷する現役工場。,https://www.sapporobeer.jp/brewery/hokkaido/,,,,,
千葉県,銚子市,ヤマサ醤油工場見学センター,工場・製造,,,,,,,しょうゆの発酵・熟成・充填と地域産業の関係を見学できる。,https://www.yamasa.com/enjoy/factory/,,,,,
神奈川県,川崎市川崎区,味の素 川崎工場,工場・製造,,,,,,,調味料の原料・製造・包装工程を見学する予約制プログラム。,https://www.ajinomoto.co.jp/kfb/kengaku/,,,,,
北海道,札幌市東区,雪印メグミルク 酪農と乳の歴史館,工場・製造,,,,,,,乳業の原料受入・加工・衛生管理を学ぶ企業博物館と製造関連施設。,https://www.meg-snow.com/fun/academy/,,,,,
福岡県,福岡市東区,めんたいこ工場見学（ふくや）,工場・製造,,,,,,,原料処理・調味・熟成・包装という食品加工の工程を見学できる施設。,https://www.fukuya.com/mentai/factory/,,,,,
東京都,大田区,羽田クロノゲート見学コース,市場・流通,,,,,,,宅配便の仕分け・保管・輸送を担う物流拠点。荷物が自動搬送される現場を見学できる。,https://www.yamato-hd.co.jp/facilities/haneda-chronogate/,,,,,
大阪府,大阪市此花区,アサヒ飲料明石工場見学,工場・製造,,,,,,,飲料の調合・PETボトル充填・検品・出荷を現役設備で学ぶ工場見学。,https://www.asahiinryo.co.jp/entertainment/factory/,,,,,
北海道,釧路市,釧路市民防災センター,防災・消防,,,,,,,現役の消防・防災・災害対応を担う公共施設。展示だけでなく、地震・煙・消火・避難などの実務を体験できる公開プログラムを確認する。,,,,,,公式サイト：https://www.city.kushiro.lg.jp/kurashi/shoubou/1003672.html Googleマップ：https://www.google.com/maps/search/?api=1&query=%E5%8C%97%E6%B5%B7%E9%81%93%20%E9%87%A7%E8%B7%AF%E5%B8%82%20%E9%87%A7%E8%B7%AF%E5%B8%82%E6%B0%91%E9%98%B2%E7%81%BD%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC
北海道,札幌市白石区,札幌市民防災センター,防災・消防,,,,,,,現役の消防・防災・災害対応を担う公共施設。展示だけでなく、地震・煙・消火・避難などの実務を体験できる公開プログラムを確認する。,,,,,,公式サイト：https://www.sapporo-dpc.jp/ Googleマップ：https://www.google.com/maps/search/?api=1&query=%E5%8C%97%E6%B5%B7%E9%81%93%20%E6%9C%AD%E5%B9%8C%E5%B8%82%E7%99%BD%E7%9F%B3%E5%8C%BA%20%E6%9C%AD%E5%B9%8C%E5%B8%82%E6%B0%91%E9%98%B2%E7%81%BD%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC
青森県,青森市,青森県防災教育センター,防災・消防,,,,,,,現役の消防・防災・災害対応を担う公共施設。展示だけでなく、地震・煙・消火・避難などの実務を体験できる公開プログラムを確認する。,,,,,,公式サイト：https://www.pref.aomori.lg.jp/soshiki/kikikanri/shobogakko/bosaikyoiku.html Googleマップ：https://www.google.com/maps/search/?api=1&query=%E9%9D%92%E6%A3%AE%E7%9C%8C%20%E9%9D%92%E6%A3%AE%E5%B8%82%20%E9%9D%92%E6%A3%AE%E7%9C%8C%E9%98%B2%E7%81%BD%E6%95%99%E8%82%B2%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC
岩手県,矢巾町,岩手県立総合防災センター,防災・消防,,,,,,,現役の消防・防災・災害対応を担う公共施設。展示だけでなく、地震・煙・消火・避難などの実務を体験できる公開プログラムを確認する。,,,,,,公式サイト：https://www.iwa-bousai.jp/ Googleマップ：https://www.google.com/maps/search/?api=1&query=%E5%B2%A9%E6%89%8B%E7%9C%8C%20%E7%9F%A2%E5%B7%BE%E7%94%BA%20%E5%B2%A9%E6%89%8B%E7%9C%8C%E7%AB%8B%E7%B7%8F%E5%90%88%E9%98%B2%E7%81%BD%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC
秋田県,由利本荘市,秋田県防災学習館,防災・消防,,,,,,,現役の消防・防災・災害対応を担う公共施設。展示だけでなく、地震・煙・消火・避難などの実務を体験できる公開プログラムを確認する。,,,,,,公式サイト：https://bousai-akita.jp/pages/index.html?article_id=54 Googleマップ：https://www.google.com/maps/search/?api=1&query=%E7%A7%8B%E7%94%B0%E7%9C%8C%20%E7%94%B1%E5%88%A9%E6%9C%AC%E8%8D%98%E5%B8%82%20%E7%A7%8B%E7%94%B0%E7%9C%8C%E9%98%B2%E7%81%BD%E5%AD%A6%E7%BF%92%E9%A4%A8
山形県,三川町,山形県防災学習館,防災・消防,,,,,,,現役の消防・防災・災害対応を担う公共施設。展示だけでなく、地震・煙・消火・避難などの実務を体験できる公開プログラムを確認する。,,,,,,公式サイト：https://www.pref.yamagata.jp/027007/bosai/kochibou/bousaijouhou/kyouikukeihatsu/gakusyuukann.html Googleマップ：https://www.google.com/maps/search/?api=1&query=%E5%B1%B1%E5%BD%A2%E7%9C%8C%20%E4%B8%89%E5%B7%9D%E7%94%BA%20%E5%B1%B1%E5%BD%A2%E7%9C%8C%E9%98%B2%E7%81%BD%E5%AD%A6%E7%BF%92%E9%A4%A8
栃木県,宇都宮市,栃木県防災館,防災・消防,,,,,,,現役の消防・防災・災害対応を担う公共施設。展示だけでなく、地震・煙・消火・避難などの実務を体験できる公開プログラムを確認する。,,,,,,公式サイト：https://www.t-bousaikan.jp/ 公式資料：https://www.pref.tochigi.lg.jp/l51/prevent/bousai/chishiki/1183616253771.html Googleマップ：https://www.google.com/maps/search/?api=1&query=%E6%A0%83%E6%9C%A8%E7%9C%8C%20%E5%AE%87%E9%83%BD%E5%AE%AE%E5%B8%82%20%E6%A0%83%E6%9C%A8%E7%9C%8C%E9%98%B2%E7%81%BD%E9%A4%A8
埼玉県,鴻巣市,埼玉県防災学習センター（能美防災そなーえ）,防災・消防,,,,,,,現役の消防・防災・災害対応を担う公共施設。展示だけでなく、地震・煙・消火・避難などの実務を体験できる公開プログラムを確認する。,,,,,,公式サイト：https://saitamabousai.jp/ Googleマップ：https://www.google.com/maps/search/?api=1&query=%E5%9F%BC%E7%8E%89%E7%9C%8C%20%E9%B4%BB%E5%B7%A3%E5%B8%82%20%E5%9F%BC%E7%8E%89%E7%9C%8C%E9%98%B2%E7%81%BD%E5%AD%A6%E7%BF%92%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%EF%BC%88%E8%83%BD%E7%BE%8E%E9%98%B2%E7%81%BD%E3%81%9D%E3%81%AA%E3%83%BC%E3%81%88%EF%BC%89
千葉県,松戸市,千葉県西部防災センター,防災・消防,,,,,,,現役の消防・防災・災害対応を担う公共施設。展示だけでなく、地震・煙・消火・避難などの実務を体験できる公開プログラムを確認する。,,,,,,公式サイト：https://www.pref.chiba.lg.jp/bousaik/jibun/taiken/seibubousai.html Googleマップ：https://www.google.com/maps/search/?api=1&query=%E5%8D%83%E8%91%89%E7%9C%8C%20%E6%9D%BE%E6%88%B8%E5%B8%82%20%E5%8D%83%E8%91%89%E7%9C%8C%E8%A5%BF%E9%83%A8%E9%98%B2%E7%81%BD%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC
東京都,江東区,そなエリア東京（東京臨海広域防災公園）,防災・消防,,,,,,,現役の消防・防災・災害対応を担う公共施設。展示だけでなく、地震・煙・消火・避難などの実務を体験できる公開プログラムを確認する。,,,,,,公式サイト：https://www.tokyorinkai-koen.jp/ Googleマップ：https://www.google.com/maps/search/?api=1&query=%E6%9D%B1%E4%BA%AC%E9%83%BD%20%E6%B1%9F%E6%9D%B1%E5%8C%BA%20%E3%81%9D%E3%81%AA%E3%82%A8%E3%83%AA%E3%82%A2%E6%9D%B1%E4%BA%AC%EF%BC%88%E6%9D%B1%E4%BA%AC%E8%87%A8%E6%B5%B7%E5%BA%83%E5%9F%9F%E9%98%B2%E7%81%BD%E5%85%AC%E5%9C%92%EF%BC%89
