都道府県,市区町村,店舗名・施設名,分類,関連リンク1タイトル,関連リンク1URL,関連リンク2タイトル,関連リンク2URL,関連リンク3タイトル,関連リンク3URL,説明・狙い目,公式サイト,Googleマップ,雰囲気,公式検索,地図検索名,参照
神奈川県,川崎市,浮島処理センター,ごみ処理施設,,,,,,,"予約見学。焼却・粗大ごみ処理施設の内部と中央制御室を見学。
狙い目：処理の順序と設備の配置を結び付けて見る。見学用の解説と、実際に水やごみが流れる経路の対応が狙い目。",,https://www.google.com/maps/search/?api=1&query=%E6%B5%AE%E5%B3%B6%E5%87%A6%E7%90%86%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%20%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C%20%E5%B7%9D%E5%B4%8E%E5%B8%82,見学可能な公的建築,,,
東京都,大田区,多摩川清掃工場,清掃工場,,,,,,,"見学。巨大な都市ごみ焼却施設。
狙い目：処理の順序と設備の配置を結び付けて見る。見学用の解説と、実際に水やごみが流れる経路の対応が狙い目。",http://www.union.tokyo23-seisou.lg.jp/kojo/tamagawa/index.html,https://www.google.com/maps/search/?api=1&query=%E5%A4%9A%E6%91%A9%E5%B7%9D%E6%B8%85%E6%8E%83%E5%B7%A5%E5%A0%B4%20%E6%9D%B1%E4%BA%AC%E9%83%BD%20%E5%A4%A7%E7%94%B0%E5%8C%BA,見学可能な公的建築,,,公式サイト：http://www.union.tokyo23-seisou.lg.jp/kojo/tamagawa/index.html
東京都,特別区,東京23区の清掃工場,清掃工場・見学施設,,,,,,,"施設ごと。複数の現役清掃工場を実際に見学できる公式索引。
狙い目：処理の順序と設備の配置を結び付けて見る。見学用の解説と、実際に水やごみが流れる経路の対応が狙い目。",http://www.union.tokyo23-seisou.lg.jp/kojo/nerima/,https://www.google.com/maps/search/?api=1&query=%E6%9D%B1%E4%BA%AC23%E5%8C%BA%E3%81%AE%E6%B8%85%E6%8E%83%E5%B7%A5%E5%A0%B4%20%E6%9D%B1%E4%BA%AC%E9%83%BD%20%E7%89%B9%E5%88%A5%E5%8C%BA,見学可能な公的建築,,,公式サイト：http://www.union.tokyo23-seisou.lg.jp/kojo/nerima/
埼玉県,春日部市,首都圏外郭放水路・庄和排水機場,地下放水路・排水機場,,,,,,,"見学会。巨大立坑と地下神殿状の調圧水槽を持つ国の治水施設。
狙い目：立坑や調圧水槽の大きさと、見学者の通る位置の関係を見たい。見学コース内から設備のスケールを捉える。",https://www.ktr.mlit.go.jp/edogawa/edogawa00233.html,https://www.google.com/maps/search/?api=1&query=%E9%A6%96%E9%83%BD%E5%9C%8F%E5%A4%96%E9%83%AD%E6%94%BE%E6%B0%B4%E8%B7%AF%E3%83%BB%E5%BA%84%E5%92%8C%E6%8E%92%E6%B0%B4%E6%A9%9F%E5%A0%B4%20%E5%9F%BC%E7%8E%89%E7%9C%8C%20%E6%98%A5%E6%97%A5%E9%83%A8%E5%B8%82,見学可能な公的建築,,,公式サイト：https://www.ktr.mlit.go.jp/edogawa/edogawa00233.html
東京都,東京都,環状七号線地下調節池,地下調節池,,,,,,,"見学会時。地下河川トンネル型の巨大治水施設。
狙い目：地上から地下へ進む際の光と見通しの変化を見たい。通路の奥行きと地上の景観を対比する。",http://kanzyou7.com/,https://www.google.com/maps/search/?api=1&query=%E7%92%B0%E7%8A%B6%E4%B8%83%E5%8F%B7%E7%B7%9A%E5%9C%B0%E4%B8%8B%E8%AA%BF%E7%AF%80%E6%B1%A0%20%E6%9D%B1%E4%BA%AC%E9%83%BD%20%E6%9D%B1%E4%BA%AC%E9%83%BD,見学可能な公的建築,,,公式サイト：http://kanzyou7.com/
大阪府,大阪市,天保山渡船場,市営渡船・待合施設,,,,,,,"一般利用。道路扱いの無料渡船に実際に乗れる。
狙い目：待つ場所から乗り込む場所へ進む経路を見たい。観光の演出より、日常の移動を支える設備として読む。",http://www.city.osaka.lg.jp/kensetsu/page/0000011249.html,https://www.google.com/maps/search/?api=1&query=%E5%A4%A9%E4%BF%9D%E5%B1%B1%E6%B8%A1%E8%88%B9%E5%A0%B4%20%E5%A4%A7%E9%98%AA%E5%BA%9C%20%E5%A4%A7%E9%98%AA%E5%B8%82,見学可能な公的建築,,,公式サイト：http://www.city.osaka.lg.jp/kensetsu/page/0000011249.html
大阪府,大阪市,甚兵衛渡船場,市営渡船・待合施設,,,,,,,"一般利用。工業地帯の日常交通として残る無料渡船。
狙い目：待つ場所から乗り込む場所へ進む経路を見たい。観光の演出より、日常の移動を支える設備として読む。",https://www.city.osaka.lg.jp/kensetsu/page/0000011251.html,https://www.google.com/maps/search/?api=1&query=%E7%94%9A%E5%85%B5%E8%A1%9B%E6%B8%A1%E8%88%B9%E5%A0%B4%20%E5%A4%A7%E9%98%AA%E5%BA%9C%20%E5%A4%A7%E9%98%AA%E5%B8%82,見学可能な公的建築,,,公式サイト：https://www.city.osaka.lg.jp/kensetsu/page/0000011251.html
大阪府,大阪市,千歳渡船場,市営渡船・待合施設,,,,,,,"一般利用。巨大橋梁下の水路を渡る公共交通施設。
狙い目：待つ場所から乗り込む場所へ進む経路を見たい。観光の演出より、日常の移動を支える設備として読む。",https://www.city.osaka.lg.jp/kensetsu/page/0000011253.html,https://www.google.com/maps/search/?api=1&query=%E5%8D%83%E6%AD%B3%E6%B8%A1%E8%88%B9%E5%A0%B4%20%E5%A4%A7%E9%98%AA%E5%BA%9C%20%E5%A4%A7%E9%98%AA%E5%B8%82,見学可能な公的建築,,,公式サイト：https://www.city.osaka.lg.jp/kensetsu/page/0000011253.html
大阪府,大阪市,千本松渡船場,市営渡船・待合施設,,,,,,,"一般利用。ループ橋直下を船で横断する。
狙い目：待つ場所から乗り込む場所へ進む経路を見たい。観光の演出より、日常の移動を支える設備として読む。",http://www.city.osaka.lg.jp/kensetsu/page/0000011258.html,https://www.google.com/maps/search/?api=1&query=%E5%8D%83%E6%9C%AC%E6%9D%BE%E6%B8%A1%E8%88%B9%E5%A0%B4%20%E5%A4%A7%E9%98%AA%E5%BA%9C%20%E5%A4%A7%E9%98%AA%E5%B8%82,見学可能な公的建築,,,公式サイト：http://www.city.osaka.lg.jp/kensetsu/page/0000011258.html
福岡県,福岡市,博多港 市営渡船ターミナル,市営渡船・港湾施設,,,,,,,"一般利用。市営離島航路の公共ターミナル。
狙い目：待つ場所から乗り込む場所へ進む経路を見たい。観光の演出より、日常の移動を支える設備として読む。",https://www.city.fukuoka.lg.jp/kowan/kyakusen/hakata-port/ferry_city.html,https://www.google.com/maps/search/?api=1&query=%E5%8D%9A%E5%A4%9A%E6%B8%AF%20%E5%B8%82%E5%96%B6%E6%B8%A1%E8%88%B9%E3%82%BF%E3%83%BC%E3%83%9F%E3%83%8A%E3%83%AB%20%E7%A6%8F%E5%B2%A1%E7%9C%8C%20%E7%A6%8F%E5%B2%A1%E5%B8%82,見学可能な公的建築,,,公式サイト：https://www.city.fukuoka.lg.jp/kowan/kyakusen/hakata-port/ferry_city.html
鹿児島県,鹿児島市,桜島フェリーターミナル,市営フェリー・港湾施設,,,,,,,"一般利用。自治体直営フェリーの旅客施設。
狙い目：待つ場所から乗り込む場所へ進む経路を見たい。観光の演出より、日常の移動を支える設備として読む。",https://www.city.kagoshima.lg.jp/sakurajima-ferry/index.html,https://www.google.com/maps/search/?api=1&query=%E6%A1%9C%E5%B3%B6%E3%83%95%E3%82%A7%E3%83%AA%E3%83%BC%E3%82%BF%E3%83%BC%E3%83%9F%E3%83%8A%E3%83%AB%20%E9%B9%BF%E5%85%90%E5%B3%B6%E7%9C%8C%20%E9%B9%BF%E5%85%90%E5%B3%B6%E5%B8%82,見学可能な公的建築,,,公式サイト：https://www.city.kagoshima.lg.jp/sakurajima-ferry/index.html
高知県,高知市,津波避難センター,津波防災施設,,,,,,,"施設により見学。避難することだけを目的に造られた垂直避難建築。
狙い目：日常の建築と避難のための用途を分けて見る。一般公開される機会に、避難者の移動経路の構成を読みたい。",https://www.city.kochi.kochi.jp/soshiki/61/misatosunajitawa.html,https://www.google.com/maps/search/?api=1&query=%E6%B4%A5%E6%B3%A2%E9%81%BF%E9%9B%A3%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%20%E9%AB%98%E7%9F%A5%E7%9C%8C%20%E9%AB%98%E7%9F%A5%E5%B8%82,見学可能な公的建築,,,公式サイト：https://www.city.kochi.kochi.jp/soshiki/61/misatosunajitawa.html
東京都,千代田区,国立公文書館,公文書館,,,,,,,"一般入館。国の行政文書を保存・展示する専用建築。
狙い目：保存するための機能と、一般に見せる閲覧・展示の機能を分けて読む。公開された資料から建物の役割を理解したい。",http://www.archives.go.jp/,https://www.google.com/maps/search/?api=1&query=%E5%9B%BD%E7%AB%8B%E5%85%AC%E6%96%87%E6%9B%B8%E9%A4%A8%20%E6%9D%B1%E4%BA%AC%E9%83%BD%20%E5%8D%83%E4%BB%A3%E7%94%B0%E5%8C%BA,見学可能な公的建築,,,公式サイト：http://www.archives.go.jp/
茨城県,つくば市,地質標本館,国立研究機関・展示施設,,,,,,,"一般入館。産総研の地質研究施設に併設された専門展示館。
狙い目：地質研究の成果を一般向けの標本展示へどう置き換えるかを見る。標本と産地・地層の説明の関係に注目。",http://www.gsj.jp/Muse/,https://www.google.com/maps/search/?api=1&query=%E5%9C%B0%E8%B3%AA%E6%A8%99%E6%9C%AC%E9%A4%A8%20%E8%8C%A8%E5%9F%8E%E7%9C%8C%20%E3%81%A4%E3%81%8F%E3%81%B0%E5%B8%82,見学可能な公的建築,,,公式サイト：http://www.gsj.jp/Muse/
